,0
137,1269557.7761954695
138,1267846.3454804453
139,1299674.442273158
140,1299251.3130061186
141,1296094.4493058524
142,1286659.12586931
143,1282637.5902960228
144,1299422.8574763655
145,1304758.990248082
146,1321263.055958609
147,1321938.8799137573
148,1326440.3437158947
149,1318079.0520513512
150,1328891.3570996989
151,1317876.7247878725
152,1304655.5378667132
153,1327971.7894417515
154,1333919.184715537
155,1323700.636915737
156,1290792.6180857474
157,1308927.6459794564
158,1314404.5261494038
159,1328580.3506927853
160,1349050.5038630713
161,1346884.504879263
162,1352979.376932087
163,1351596.2332764608
164,1355636.596635089
165,1351408.235062396
166,1350748.6678619385
167,1318026.08359603
168,1310180.4263004768
169,1322009.8376969746
170,1336408.173361751
171,1352329.3987876528
172,1361849.6234498862
173,1383772.5693848152
174,1380908.9266663883
175,1391065.695208572
176,1391964.956402931
177,1417854.5852145026
178,1421989.1102316226
179,1428510.3358960098
180,1421525.1046257792
181,1433452.9388312995
182,1422196.0905312991
183,1417686.3355577912
184,1405701.2564193197
185,1424812.9764725512
186,1420575.537010037
187,1421463.169345602
188,1385443.442089024
189,1391820.5649255824
190,1415639.9092399778
191,1434620.2634801788
192,1443055.7255451556
193,1446165.1974817067
194,1457850.9064059681
195,1462039.8363456526
196,1454108.2347773623
197,1479932.6043924836
198,1478009.7871986283
199,1453494.8313314694
200,1465480.041355414
201,1472955.6699847346
202,1460819.8429473145
203,1484367.9808508141
204,1466205.4854432424
205,1454664.687462927
206,1449758.8834553969
207,1420304.5030971582
208,1453215.899604773
209,1403451.5282518214
210,1415169.8650198586
211,1415774.8941673024
212,1421178.2447869508
213,1453125.2364736996
214,1448990.2859346583
215,1486818.2492742771
216,1492238.2412407103
217,1500577.5195461523
218,1487162.3210614645
219,1493893.5183178892
220,1509690.7000851072
221,1513924.1831810256
222,1512064.7327191546
223,1491351.7912986216
224,1485273.0481506872
225,1507471.2801225444
226,1499777.8035701236
227,1497330.998048987
228,1471332.7893634473
229,1486451.043128616
230,1489482.2816317098
231,1484030.4020293523
232,1469149.6786623972
233,1475481.5031070982
234,1463017.4350474267
